compound_short,compound_full_exp,mode,cas_id,KEGG,path_name
FAnM6,Lactic Acid,med.neg,79-33-4,C00186,Pyruvate metabolism
FAnM7,Acetoacetic Acid,med.neg,541-50-4,C00164,Lysine degradation
FAnM11,Serine,med.neg,56-45-1,C00065,Cysteine and methionine metabolism
FAnM12,Glyceric Acid,med.neg,473-81-4,C00258,Glycerolipid metabolism
FAnM17,Succinic Acid,med.neg,110-15-6,C00042,"Alanine, aspartate and glutamate metabolism"
FAnM18,Threonine,med.neg,72-19-5,C00188,"Valine, leucine and isoleucine biosynthesis"
FAnM21,Taurine,med.neg,107-35-7,C00245,Sulfur metabolism
FAnM30,Malic Acid,med.neg,97-67-6,C00149,Glyoxylate and dicarboxylate metabolism
FAnM32,Glutamine,med.neg,56-85-9,C00064,Pyrimidine metabolism
FAnM33,Glutamic Acid,med.neg,56-86-0,C00025,Arginine and proline metabolism
FAnM46,D-Glucose,med.neg,50-99-7,C00031,Galactose metabolism
FAnM47,D-Fructose,med.neg,57-48-7,C00095,Starch and sucrose metabolism
FAnM50,Citric Acid,med.neg,77-92-9,C00158,Glyoxylate and dicarboxylate metabolism
FApM1,Urea,med.pos,57-13-6,C00086,Pyrimidine metabolism
FApM2,Glycine,med.pos,56-40-6,C00037,"Glycine, serine and threonine metabolism"
FApM4,Alanine,med.pos,56-41-7,C00041,Taurine and hypotaurine metabolism
FApM7,Serine,med.pos,56-45-1,C00065,Cysteine and methionine metabolism
FApM12,Threonine,med.pos,72-19-5,C00188,"Valine, leucine and isoleucine biosynthesis"
FApM14,Taurine,med.pos,107-35-7,C00245,Sulfur metabolism
FApM21,2-Oxoglutaric Acid,med.pos,328-50-7,C00026,Ascorbate and aldarate metabolism
FApM22,Glutamine,med.pos,56-85-9,C00064,Pyrimidine metabolism
FApM23,Lysine,med.pos,56-87-1,C00047,Biotin metabolism
FApM24,Glutamic Acid,med.pos,56-86-0,C00025,Arginine and proline metabolism
FApM32,Quinolinic Acid,med.pos,89-00-9,C03722,Nicotinate and nicotinamide metabolism
FApM36,Arginine,med.pos,74-79-3,C00062,Arginine and proline metabolism
FApM66,PC(34:2),med.pos,8002-43-5,C00157,Linoleic acid metabolism
FApM67,PC(36:2),med.pos,00-00-022,C00157,Linoleic acid metabolism
FAnC3,Glycine,cell.neg,56-40-6,C00037,Lysine degradation
FAnC6,Pyruvate,cell.neg,127-17-3,C00022,Pentose and glucuronate interconversions
FAnC10,Lactic Acid,cell.neg,79-33-4,C00186,Propanoate metabolism
FAnC11,Acetoacetic Acid,cell.neg,541-50-4,C00164,Tyrosine metabolism
FAnC18,Glyceric Acid,cell.neg,473-81-4,C00258,Glyoxylate and dicarboxylate metabolism
FAnC25,Fumaric Acid,cell.neg,110-17-8,C00122,"Alanine, aspartate and glutamate metabolism"
FAnC29,Succinic Acid,cell.neg,110-15-6,C00042,Tyrosine metabolism
FAnC45,Ornithine,cell.neg,70-26-8,C00077,Glutathione metabolism
FAnC54,2-Oxoglutaric Acid,cell.neg,328-50-7,C00026,Arginine biosynthesis
FAnC55,Glutamine,cell.neg,56-85-9,C00064,"Alanine, aspartate and glutamate metabolism"
FAnC80,Cysteic Acid,cell.neg,498-40-8,C00506,Neuroactive ligand-receptor interaction
FAnC82,DHAP,cell.neg,57-04-5,C00111,Galactose metabolism
FAnC83,G3P,cell.neg,591-57-1,C00118,Galactose metabolism
FAnC92,myo-Inositol,cell.neg,87-89-8,C00137,Inositol phosphate metabolism
FAnC93,D-Glucose,cell.neg,50-99-7,C00031,Starch and sucrose metabolism
FAnC95,Tyrosine,cell.neg,60-18-4,C00082,Tyrosine metabolism
FAnC98,2-Phosphoglyceric Acid,cell.neg,23295-92-3,C00631,Glycerolipid metabolism
FAnC103,Glucuronic Acid,cell.neg,06556-12-3,C00191,Inositol phosphate metabolism
FAnC128,D-Fructose 6-phosphate,cell.neg,643-13-0,C05345,Amino sugar and nucleotide sugar metabolism
FAnC129,D-Glucose 6-phosphate,cell.neg,56-73-5,C00668,Amino sugar and nucleotide sugar metabolism
FAnC164,LTB4,cell.neg,71160-24-2,C02165,Neuroactive ligand-receptor interaction
FAnC179,UDP,cell.neg,58-98-0,C00015,Neuroactive ligand-receptor interaction
FAnC197,UDP-Glucose,cell.neg,133-89-1,C00029,Pyrimidine metabolism
FAnC208,PC(36:4),cell.neg,00-00-021,C00157,alpha-Linolenic acid metabolism
FAnC209,PC(36:4),cell.neg,00-00-021,C00157,alpha-Linolenic acid metabolism
FAnC211,Acetyl-CoA,cell.neg,72-89-9,C00024,Fatty acid elongation
FApC1,Glycine,cell.pos,56-40-6,C00037,Lysine degradation
FApC39,Glutamine,cell.pos,56-85-9,C00064,"Alanine, aspartate and glutamate metabolism"
FApC60,G3P,cell.pos,591-57-1,C00118,Galactose metabolism
FApC61,DHAP,cell.pos,57-04-5,C00111,Galactose metabolism
FApC66,Tyrosine,cell.pos,60-18-4,C00082,Tyrosine metabolism
FApC71,Glucuronic Acid,cell.pos,06556-12-3,C00191,Inositol phosphate metabolism
FApC92,D-Glucose 6-phosphate,cell.pos,56-73-5,C00668,Amino sugar and nucleotide sugar metabolism
FApC146,PC(34:2),cell.pos,8002-43-5,C00157,alpha-Linolenic acid metabolism
FApC149,PC(35:2),cell.pos,00-00-020,C00157,alpha-Linolenic acid metabolism
FApC150,PC(36:4),cell.pos,00-00-021,C00157,alpha-Linolenic acid metabolism
FApC151,PC(36:2),cell.pos,00-00-022,C00157,alpha-Linolenic acid metabolism
FAnM2,Glycine,med.neg,56-40-6,C00037,Lysine degradation
FAnM4,Pyruvate,med.neg,127-17-3,C00022,Pentose and glucuronate interconversions
FAnM6,Lactic Acid,med.neg,79-33-4,C00186,Propanoate metabolism
FAnM7,Acetoacetic Acid,med.neg,541-50-4,C00164,Tyrosine metabolism
FAnM12,Glyceric Acid,med.neg,473-81-4,C00258,Glyoxylate and dicarboxylate metabolism
FAnM17,Succinic Acid,med.neg,110-15-6,C00042,Tyrosine metabolism
FAnM29,Ornithine,med.neg,70-26-8,C00077,Glutathione metabolism
FAnM32,Glutamine,med.neg,56-85-9,C00064,"Alanine, aspartate and glutamate metabolism"
FAnM35,Citramalic Acid,med.neg,2306-22-1,C02612,2-Oxocarboxylic acid metabolism
FAnM45,myo-Inositol,med.neg,87-89-8,C00137,Inositol phosphate metabolism
FAnM46,D-Glucose,med.neg,50-99-7,C00031,Starch and sucrose metabolism
FAnM48,Tyrosine,med.neg,60-18-4,C00082,Tyrosine metabolism
FApM1,Urea,med.pos,57-13-6,C00086,Arginine and proline metabolism
FApM2,Glycine,med.pos,56-40-6,C00037,Lysine degradation
FApM21,2-Oxoglutaric Acid,med.pos,328-50-7,C00026,Arginine biosynthesis
FApM22,Glutamine,med.pos,56-85-9,C00064,"Alanine, aspartate and glutamate metabolism"
FApM37,Tyrosine,med.pos,60-18-4,C00082,Tyrosine metabolism
FApM66,PC(34:2),med.pos,8002-43-5,C00157,alpha-Linolenic acid metabolism
FApM67,PC(36:2),med.pos,00-00-022,C00157,alpha-Linolenic acid metabolism
FAnC6,Pyruvate,cell.neg,127-17-3,C00022,Ascorbate and aldarate metabolism
FAnC11,Acetoacetic Acid,cell.neg,541-50-4,C00164,Propanoate metabolism
FAnC13,GABA,cell.neg,56-12-2,C00334,Nicotinate and nicotinamide metabolism
FAnC17,Serine,cell.neg,56-45-1,C00065,Sphingolipid metabolism
FAnC25,Fumaric Acid,cell.neg,110-17-8,C00122,Tyrosine metabolism
FAnC29,Succinic Acid,cell.neg,110-15-6,C00042,Phenylalanine metabolism
FAnC32,Cysteine,cell.neg,52-90-4,C00097,Taurine and hypotaurine metabolism
FAnC42,Oxaloacetic Acid,cell.neg,328-42-7,C00036,Pyruvate metabolism
FAnC46,Aspartic Acid,cell.neg,56-84-8,C00049,Cysteine and methionine metabolism
FAnC54,2-Oxoglutaric Acid,cell.neg,328-50-7,C00026,"Alanine, aspartate and glutamate metabolism"
FAnC58,Glutamic Acid,cell.neg,56-86-0,C00025,Histidine metabolism
FAnC79,Phosphoenolpyruvate,cell.neg,138-08-9,C00074,Pyruvate metabolism
FAnC82,DHAP,cell.neg,57-04-5,C00111,Glycerolipid metabolism
FAnC93,D-Glucose,cell.neg,50-99-7,C00031,Amino sugar and nucleotide sugar metabolism
FAnC95,Tyrosine,cell.neg,60-18-4,C00082,Phenylalanine metabolism
FAnC98,2-Phosphoglyceric Acid,cell.neg,23295-92-3,C00631,Glyoxylate and dicarboxylate metabolism
FAnC99,N-alpha-Acetylglutamine,cell.neg,2490-97-3,C00624,2-Oxocarboxylic acid metabolism
FAnC100,N-Acetylglutamic Acid,cell.neg,1188-37-0,C00624,2-Oxocarboxylic acid metabolism
FAnC125,Palmitic Acid,cell.neg,57-10-3,C00249,Biosynthesis of unsaturated fatty acids
FAnC184,5-Methyl-DHF,cell.neg,59904-24-4,C00440,Carbon metabolism
FAnC197,UDP-Glucose,cell.neg,133-89-1,C00029,Starch and sucrose metabolism
FAnC211,Acetyl-CoA,cell.neg,72-89-9,C00024,Fatty acid degradation
FApC7,GABA,cell.pos,56-12-2,C00334,Nicotinate and nicotinamide metabolism
FApC9,Serine,cell.pos,56-45-1,C00065,Sphingolipid metabolism
FApC20,Cysteine,cell.pos,52-90-4,C00097,Taurine and hypotaurine metabolism
FApC32,Aspartic Acid,cell.pos,56-84-8,C00049,Cysteine and methionine metabolism
FApC41,Glutamic Acid,cell.pos,56-86-0,C00025,Histidine metabolism
FApC61,DHAP,cell.pos,57-04-5,C00111,Glycerolipid metabolism
FApC66,Tyrosine,cell.pos,60-18-4,C00082,Phenylalanine metabolism
FApC69,N-alpha-Acetylglutamine,cell.pos,2490-97-3,C00624,2-Oxocarboxylic acid metabolism
FApC124,5-Methyl-THF,cell.pos,134-35-0,C00440,Carbon metabolism
FAnM4,Pyruvate,med.neg,127-17-3,C00022,Ascorbate and aldarate metabolism
FAnM7,Acetoacetic Acid,med.neg,541-50-4,C00164,Propanoate metabolism
FAnM11,Serine,med.neg,56-45-1,C00065,Sphingolipid metabolism
FAnM17,Succinic Acid,med.neg,110-15-6,C00042,Phenylalanine metabolism
FAnM33,Glutamic Acid,med.neg,56-86-0,C00025,Histidine metabolism
FAnM46,D-Glucose,med.neg,50-99-7,C00031,Amino sugar and nucleotide sugar metabolism
FAnM48,Tyrosine,med.neg,60-18-4,C00082,Phenylalanine metabolism
FApM1,Urea,med.pos,57-13-6,C00086,Biotin metabolism
FApM7,Serine,med.pos,56-45-1,C00065,Sphingolipid metabolism
FApM21,2-Oxoglutaric Acid,med.pos,328-50-7,C00026,"Alanine, aspartate and glutamate metabolism"
FApM24,Glutamic Acid,med.pos,56-86-0,C00025,Histidine metabolism
FApM37,Tyrosine,med.pos,60-18-4,C00082,Phenylalanine metabolism
FApM56,Geranyl Pyrophosphate,med.pos,763-10-0,C00341,Biosynthesis of terpenoids and steroids
FAnC6,Pyruvate,cell.neg,127-17-3,C00022,"Alanine, aspartate and glutamate metabolism"
FAnC17,Serine,cell.neg,56-45-1,C00065,Glyoxylate and dicarboxylate metabolism
FAnC25,Fumaric Acid,cell.neg,110-17-8,C00122,Phenylalanine metabolism
FAnC33,Taurine,cell.neg,107-35-7,C00245,Neuroactive ligand-receptor interaction
FAnC36,Ketoleucine,cell.neg,816-66-0,C00233,2-Oxocarboxylic acid metabolism
FAnC42,Oxaloacetic Acid,cell.neg,328-42-7,C00036,Glyoxylate and dicarboxylate metabolism
FAnC55,Glutamine,cell.neg,56-85-9,C00064,Glyoxylate and dicarboxylate metabolism
FAnC58,Glutamic Acid,cell.neg,56-86-0,C00025,Taurine and hypotaurine metabolism
FAnC82,DHAP,cell.neg,57-04-5,C00111,Inositol phosphate metabolism
FAnC83,G3P,cell.neg,591-57-1,C00118,Inositol phosphate metabolism
FAnC109,Homocitric Acid,cell.neg,3562-74-1,C01251,2-Oxocarboxylic acid metabolism
FAnC131,Adenosine,cell.neg,58-61-7,C00212,Neuroactive ligand-receptor interaction
FAnC153,Glutathione,cell.neg,70-18-8,C00051,Thyroid hormone synthesis
FAnC165,"D-Fructose 1,6-bisphosphate",cell.neg,488-69-7,C05378,Biosynthesis of terpenoids and steroids
FAnC186,10-Formyl-DHF,cell.neg,28459-40-7,C00234,Carbon metabolism
FAnC197,UDP-Glucose,cell.neg,133-89-1,C00029,Amino sugar and nucleotide sugar metabolism
FAnC206,NADP,cell.neg,53-59-8,C00006,Thyroid hormone synthesis
FAnC211,Acetyl-CoA,cell.neg,72-89-9,C00024,Synthesis and degradation of ketone bodies
FApC9,Serine,cell.pos,56-45-1,C00065,Glyoxylate and dicarboxylate metabolism
FApC22,Taurine,cell.pos,107-35-7,C00245,Neuroactive ligand-receptor interaction
FApC39,Glutamine,cell.pos,56-85-9,C00064,Glyoxylate and dicarboxylate metabolism
FApC41,Glutamic Acid,cell.pos,56-86-0,C00025,Taurine and hypotaurine metabolism
FApC60,G3P,cell.pos,591-57-1,C00118,Inositol phosphate metabolism
FApC61,DHAP,cell.pos,57-04-5,C00111,Inositol phosphate metabolism
FApC94,Adenosine,cell.pos,58-61-7,C00212,Neuroactive ligand-receptor interaction
FApC105,Glutathione,cell.pos,70-18-8,C00051,Thyroid hormone synthesis
FApC145,NADP,cell.pos,53-59-8,C00006,Thyroid hormone synthesis
FAnM4,Pyruvate,med.neg,127-17-3,C00022,"Alanine, aspartate and glutamate metabolism"
FAnM11,Serine,med.neg,56-45-1,C00065,Glyoxylate and dicarboxylate metabolism
FAnM21,Taurine,med.neg,107-35-7,C00245,Neuroactive ligand-receptor interaction
FAnM24,Ketoleucine,med.neg,816-66-0,C00233,2-Oxocarboxylic acid metabolism
FAnM32,Glutamine,med.neg,56-85-9,C00064,Glyoxylate and dicarboxylate metabolism
FAnM33,Glutamic Acid,med.neg,56-86-0,C00025,Taurine and hypotaurine metabolism
FApM7,Serine,med.pos,56-45-1,C00065,Glyoxylate and dicarboxylate metabolism
FApM14,Taurine,med.pos,107-35-7,C00245,Neuroactive ligand-receptor interaction
FApM22,Glutamine,med.pos,56-85-9,C00064,Glyoxylate and dicarboxylate metabolism
FApM24,Glutamic Acid,med.pos,56-86-0,C00025,Taurine and hypotaurine metabolism
FApM55,Glutathione,med.pos,70-18-8,C00051,Thyroid hormone synthesis
FAnC3,Glycine,cell.neg,56-40-6,C00037,Glutathione metabolism
FAnC6,Pyruvate,cell.neg,127-17-3,C00022,"Glycine, serine and threonine metabolism"
FAnC25,Fumaric Acid,cell.neg,110-17-8,C00122,Pyruvate metabolism
FAnC29,Succinic Acid,cell.neg,110-15-6,C00042,Pyruvate metabolism
FAnC32,Cysteine,cell.neg,52-90-4,C00097,Glutathione metabolism
FAnC46,Aspartic Acid,cell.neg,56-84-8,C00049,Histidine metabolism
FAnC54,2-Oxoglutaric Acid,cell.neg,328-50-7,C00026,Histidine metabolism
FAnC82,DHAP,cell.neg,57-04-5,C00111,Glycerophospholipid metabolism
FAnC86,cis-Aconitic Acid,cell.neg,499-12-7,C00417,Biosynthesis of terpenoids and steroids
FAnC101,Citric Acid,cell.neg,77-92-9,C00158,Biosynthesis of terpenoids and steroids
FAnC128,D-Fructose 6-phosphate,cell.neg,643-13-0,C05345,Biosynthesis of terpenoids and steroids
FApC1,Glycine,cell.pos,56-40-6,C00037,Glutathione metabolism
FApC4,Beta-Alanine,cell.pos,107-95-9,C00099,Neuroactive ligand-receptor interaction
FApC20,Cysteine,cell.pos,52-90-4,C00097,Glutathione metabolism
FApC32,Aspartic Acid,cell.pos,56-84-8,C00049,Histidine metabolism
FApC61,DHAP,cell.pos,57-04-5,C00111,Glycerophospholipid metabolism
FAnM2,Glycine,med.neg,56-40-6,C00037,Glutathione metabolism
FAnM4,Pyruvate,med.neg,127-17-3,C00022,"Glycine, serine and threonine metabolism"
FAnM17,Succinic Acid,med.neg,110-15-6,C00042,Pyruvate metabolism
FAnM50,Citric Acid,med.neg,77-92-9,C00158,Biosynthesis of terpenoids and steroids
FApM2,Glycine,med.pos,56-40-6,C00037,Glutathione metabolism
FApM21,2-Oxoglutaric Acid,med.pos,328-50-7,C00026,Histidine metabolism
FAnC3,Glycine,cell.neg,56-40-6,C00037,Glyoxylate and dicarboxylate metabolism
FAnC17,Serine,cell.neg,56-45-1,C00065,Sulfur metabolism
FAnC29,Succinic Acid,cell.neg,110-15-6,C00042,Glyoxylate and dicarboxylate metabolism
FAnC32,Cysteine,cell.neg,52-90-4,C00097,Thiamine metabolism
FAnC46,Aspartic Acid,cell.neg,56-84-8,C00049,beta-Alanine metabolism
FAnC58,Glutamic Acid,cell.neg,56-86-0,C00025,Glutathione metabolism
FAnC61,Methionine,cell.neg,63-68-3,C00073,2-Oxocarboxylic acid metabolism
FAnC82,DHAP,cell.neg,57-04-5,C00111,Propanoate metabolism
FAnC125,Palmitic Acid,cell.neg,57-10-3,C00249,Fatty acid metabolism
FAnC164,LTB4,cell.neg,71160-24-2,C02165,Eicosanoids
FAnC197,UDP-Glucose,cell.neg,133-89-1,C00029,Glycerolipid metabolism
FAnC211,Acetyl-CoA,cell.neg,72-89-9,C00024,"Valine, leucine and isoleucine degradation"
FApC1,Glycine,cell.pos,56-40-6,C00037,Glyoxylate and dicarboxylate metabolism
FApC9,Serine,cell.pos,56-45-1,C00065,Sulfur metabolism
FApC20,Cysteine,cell.pos,52-90-4,C00097,Thiamine metabolism
FApC32,Aspartic Acid,cell.pos,56-84-8,C00049,beta-Alanine metabolism
FApC41,Glutamic Acid,cell.pos,56-86-0,C00025,Glutathione metabolism
FApC42,Methionine,cell.pos,63-68-3,C00073,2-Oxocarboxylic acid metabolism
FApC61,DHAP,cell.pos,57-04-5,C00111,Propanoate metabolism
FAnM2,Glycine,med.neg,56-40-6,C00037,Glyoxylate and dicarboxylate metabolism
FAnM11,Serine,med.neg,56-45-1,C00065,Sulfur metabolism
FAnM17,Succinic Acid,med.neg,110-15-6,C00042,Glyoxylate and dicarboxylate metabolism
FAnM33,Glutamic Acid,med.neg,56-86-0,C00025,Glutathione metabolism
FAnM36,Methionine,med.neg,63-68-3,C00073,2-Oxocarboxylic acid metabolism
FApM2,Glycine,med.pos,56-40-6,C00037,Glyoxylate and dicarboxylate metabolism
FApM7,Serine,med.pos,56-45-1,C00065,Sulfur metabolism
FApM24,Glutamic Acid,med.pos,56-86-0,C00025,Glutathione metabolism
FApM25,Methionine,med.pos,63-68-3,C00073,2-Oxocarboxylic acid metabolism
FAnC6,Pyruvate,cell.neg,127-17-3,C00022,Cysteine and methionine metabolism
FAnC29,Succinic Acid,cell.neg,110-15-6,C00042,Propanoate metabolism
FAnC41,Leucine,cell.neg,61-90-5,C00123,2-Oxocarboxylic acid metabolism
FAnC47,Malic Acid,cell.neg,97-67-6,C00149,Biosynthesis of terpenoids and steroids
FAnC54,2-Oxoglutaric Acid,cell.neg,328-50-7,C00026,Taurine and hypotaurine metabolism
FAnC83,G3P,cell.neg,591-57-1,C00118,Thiamine metabolism
FAnC98,2-Phosphoglyceric Acid,cell.neg,23295-92-3,C00631,Biosynthesis of terpenoids and steroids
FAnC181,ADP,cell.neg,58-64-0,C00008,Neuroactive ligand-receptor interaction
FAnC211,Acetyl-CoA,cell.neg,72-89-9,C00024,"Valine, leucine and isoleucine biosynthesis"
FApC29,Leucine,cell.pos,61-90-5,C00123,2-Oxocarboxylic acid metabolism
FApC60,G3P,cell.pos,591-57-1,C00118,Thiamine metabolism
FApC122,ADP,cell.pos,58-64-0,C00008,Neuroactive ligand-receptor interaction
FAnM4,Pyruvate,med.neg,127-17-3,C00022,Cysteine and methionine metabolism
FAnM17,Succinic Acid,med.neg,110-15-6,C00042,Propanoate metabolism
FAnM27,Leucine,med.neg,61-90-5,C00123,2-Oxocarboxylic acid metabolism
FAnM30,Malic Acid,med.neg,97-67-6,C00149,Biosynthesis of terpenoids and steroids
FApM18,Leucine,med.pos,61-90-5,C00123,2-Oxocarboxylic acid metabolism
FApM21,2-Oxoglutaric Acid,med.pos,328-50-7,C00026,Taurine and hypotaurine metabolism
FApM60,Tetrahydrofolic Acid,med.pos,135-16-0,C00101,Carbon metabolism
FAnC3,Glycine,cell.neg,56-40-6,C00037,Thiamine metabolism
FAnC6,Pyruvate,cell.neg,127-17-3,C00022,"Valine, leucine and isoleucine biosynthesis"
FAnC13,GABA,cell.neg,56-12-2,C00334,Neuroactive ligand-receptor interaction
FAnC18,Glyceric Acid,cell.neg,473-81-4,C00258,Carbon metabolism
FAnC32,Cysteine,cell.neg,52-90-4,C00097,Sulfur metabolism
FAnC58,Glutamic Acid,cell.neg,56-86-0,C00025,Glyoxylate and dicarboxylate metabolism
FAnC83,G3P,cell.neg,591-57-1,C00118,Vitamin B6 metabolism
FAnC95,Tyrosine,cell.neg,60-18-4,C00082,Thiamine metabolism
FApC1,Glycine,cell.pos,56-40-6,C00037,Thiamine metabolism
FApC7,GABA,cell.pos,56-12-2,C00334,Neuroactive ligand-receptor interaction
FApC20,Cysteine,cell.pos,52-90-4,C00097,Sulfur metabolism
FApC41,Glutamic Acid,cell.pos,56-86-0,C00025,Glyoxylate and dicarboxylate metabolism
FApC60,G3P,cell.pos,591-57-1,C00118,Vitamin B6 metabolism
FApC66,Tyrosine,cell.pos,60-18-4,C00082,Thiamine metabolism
FAnM2,Glycine,med.neg,56-40-6,C00037,Thiamine metabolism
FAnM4,Pyruvate,med.neg,127-17-3,C00022,"Valine, leucine and isoleucine biosynthesis"
FAnM12,Glyceric Acid,med.neg,473-81-4,C00258,Carbon metabolism
FAnM33,Glutamic Acid,med.neg,56-86-0,C00025,Glyoxylate and dicarboxylate metabolism
FAnM48,Tyrosine,med.neg,60-18-4,C00082,Thiamine metabolism
FApM2,Glycine,med.pos,56-40-6,C00037,Thiamine metabolism
FApM24,Glutamic Acid,med.pos,56-86-0,C00025,Glyoxylate and dicarboxylate metabolism
FApM37,Tyrosine,med.pos,60-18-4,C00082,Thiamine metabolism
FAnC6,Pyruvate,cell.neg,127-17-3,C00022,Arginine and proline metabolism
FAnC7,Alanine,cell.neg,56-41-7,C00041,Carbon metabolism
FAnC25,Fumaric Acid,cell.neg,110-17-8,C00122,Nicotinate and nicotinamide metabolism
FAnC45,Ornithine,cell.neg,70-26-8,C00077,2-Oxocarboxylic acid metabolism
FAnC46,Aspartic Acid,cell.neg,56-84-8,C00049,Nicotinate and nicotinamide metabolism
FAnC54,2-Oxoglutaric Acid,cell.neg,328-50-7,C00026,Glyoxylate and dicarboxylate metabolism
FAnC79,Phosphoenolpyruvate,cell.neg,138-08-9,C00074,Biosynthesis of terpenoids and steroids
FAnC82,DHAP,cell.neg,57-04-5,C00111,Nicotinate and nicotinamide metabolism
FAnC211,Acetyl-CoA,cell.neg,72-89-9,C00024,Lysine degradation
FApC3,Alanine,cell.pos,56-41-7,C00041,Carbon metabolism
FApC32,Aspartic Acid,cell.pos,56-84-8,C00049,Nicotinate and nicotinamide metabolism
FApC61,DHAP,cell.pos,57-04-5,C00111,Nicotinate and nicotinamide metabolism
FAnM4,Pyruvate,med.neg,127-17-3,C00022,Arginine and proline metabolism
FAnM5,Alanine,med.neg,56-41-7,C00041,Carbon metabolism
FAnM29,Ornithine,med.neg,70-26-8,C00077,2-Oxocarboxylic acid metabolism
FApM4,Alanine,med.pos,56-41-7,C00041,Carbon metabolism
FApM21,2-Oxoglutaric Acid,med.pos,328-50-7,C00026,Glyoxylate and dicarboxylate metabolism
FAnC6,Pyruvate,cell.neg,127-17-3,C00022,Tyrosine metabolism
FAnC29,Succinic Acid,cell.neg,110-15-6,C00042,Nicotinate and nicotinamide metabolism
FAnC40,Isoleucine,cell.neg,73-32-5,C00407,2-Oxocarboxylic acid metabolism
FAnC42,Oxaloacetic Acid,cell.neg,328-42-7,C00036,Biosynthesis of terpenoids and steroids
FAnC56,Lysine,cell.neg,56-87-1,C00047,2-Oxocarboxylic acid metabolism
FAnC165,"D-Fructose 1,6-bisphosphate",cell.neg,488-69-7,C05378,Carbon metabolism
FAnC194,ATP,cell.neg,56-65-5,C00002,Neuroactive ligand-receptor interaction
FAnC211,Acetyl-CoA,cell.neg,72-89-9,C00024,Phenylalanine metabolism
FApC28,Isoleucine,cell.pos,73-32-5,C00407,2-Oxocarboxylic acid metabolism
FApC40,Lysine,cell.pos,56-87-1,C00047,2-Oxocarboxylic acid metabolism
FApC131,ATP,cell.pos,56-65-5,C00002,Neuroactive ligand-receptor interaction
FAnM4,Pyruvate,med.neg,127-17-3,C00022,Tyrosine metabolism
FAnM17,Succinic Acid,med.neg,110-15-6,C00042,Nicotinate and nicotinamide metabolism
FAnM26,Isoleucine,med.neg,73-32-5,C00407,2-Oxocarboxylic acid metabolism
FApM17,Isoleucine,med.pos,73-32-5,C00407,2-Oxocarboxylic acid metabolism
FApM23,Lysine,med.pos,56-87-1,C00047,2-Oxocarboxylic acid metabolism
FAnC6,Pyruvate,cell.neg,127-17-3,C00022,Phenylalanine metabolism
FAnC27,Valine,cell.neg,72-18-4,C00183,2-Oxocarboxylic acid metabolism
FAnC29,Succinic Acid,cell.neg,110-15-6,C00042,Sulfur metabolism
FApC17,Valine,cell.pos,72-18-4,C00183,2-Oxocarboxylic acid metabolism
FAnM4,Pyruvate,med.neg,127-17-3,C00022,Phenylalanine metabolism
FAnM16,Valine,med.neg,72-18-4,C00183,2-Oxocarboxylic acid metabolism
FAnM17,Succinic Acid,med.neg,110-15-6,C00042,Sulfur metabolism
FApM11,Valine,med.pos,72-18-4,C00183,2-Oxocarboxylic acid metabolism
FAnC25,Fumaric Acid,cell.neg,110-17-8,C00122,Biosynthesis of terpenoids and steroids
FAnC83,G3P,cell.neg,591-57-1,C00118,Biosynthesis of terpenoids and steroids
FAnC211,Acetyl-CoA,cell.neg,72-89-9,C00024,Tryptophan metabolism
FApC60,G3P,cell.pos,591-57-1,C00118,Biosynthesis of terpenoids and steroids
FAnC6,Pyruvate,cell.neg,127-17-3,C00022,Taurine and hypotaurine metabolism
FAnC98,2-Phosphoglyceric Acid,cell.neg,23295-92-3,C00631,Carbon metabolism
FAnC107,Tryptophan,cell.neg,73-22-3,C00078,2-Oxocarboxylic acid metabolism
FAnC211,Acetyl-CoA,cell.neg,72-89-9,C00024,beta-Alanine metabolism
FApC73,Tryptophan,cell.pos,73-22-3,C00078,2-Oxocarboxylic acid metabolism
FAnM4,Pyruvate,med.neg,127-17-3,C00022,Taurine and hypotaurine metabolism
FApM44,Tryptophan,med.pos,73-22-3,C00078,2-Oxocarboxylic acid metabolism
FAnC17,Serine,cell.neg,56-45-1,C00065,Carbon metabolism
FAnC29,Succinic Acid,cell.neg,110-15-6,C00042,Biosynthesis of terpenoids and steroids
FAnC77,Phenylalanine,cell.neg,63-91-2,C00079,2-Oxocarboxylic acid metabolism
FAnC82,DHAP,cell.neg,57-04-5,C00111,Carbon metabolism
FAnC129,D-Glucose 6-phosphate,cell.neg,56-73-5,C00668,Carbon metabolism
FAnC211,Acetyl-CoA,cell.neg,72-89-9,C00024,Taurine and hypotaurine metabolism
FApC9,Serine,cell.pos,56-45-1,C00065,Carbon metabolism
FApC54,Phenylalanine,cell.pos,63-91-2,C00079,2-Oxocarboxylic acid metabolism
FApC61,DHAP,cell.pos,57-04-5,C00111,Carbon metabolism
FApC92,D-Glucose 6-phosphate,cell.pos,56-73-5,C00668,Carbon metabolism
FAnM11,Serine,med.neg,56-45-1,C00065,Carbon metabolism
FAnM17,Succinic Acid,med.neg,110-15-6,C00042,Biosynthesis of terpenoids and steroids
FAnM42,Phenylalanine,med.neg,63-91-2,C00079,2-Oxocarboxylic acid metabolism
FApM7,Serine,med.pos,56-45-1,C00065,Carbon metabolism
FApM31,Phenylalanine,med.pos,63-91-2,C00079,2-Oxocarboxylic acid metabolism
