compound_short,compound_full_exp,mode,cas_id,KEGG,path_name
hVPA_FApC144,Acetyl-CoA,cell.pos,72-89-9,C00024,Fatty acid elongation
hVPA_FAnM1,Glycine,med.neg,56-40-6,C00037,Lysine degradation
hVPA_FAnM2,Pyruvate,med.neg,127-17-3,C00022,Pentose and glucuronate interconversions
hVPA_FAnM4,Lactic Acid,med.neg,79-33-4,C00186,Propanoate metabolism
hVPA_FAnM5,2-Ketobutyric Acid,med.neg,600-18-0,C00109,Propanoate metabolism
hVPA_FAnM13,Homoserine,med.neg,1927-25-9,C00263,Sulfur metabolism
hVPA_FAnM20,Ornithine,med.neg,70-26-8,C00077,Glutathione metabolism
hVPA_FAnM23,Glutamine,med.neg,56-85-9,C00064,"Alanine, aspartate and glutamate metabolism"
hVPA_FAnM38,myo-Inositol,med.neg,87-89-8,C00137,Inositol phosphate metabolism
hVPA_FAnM40,D-Glucose,med.neg,50-99-7,C00031,Starch and sucrose metabolism
hVPA_FAnM43,Tyrosine,med.neg,60-18-4,C00082,Tyrosine metabolism
hVPA_FApM23,Glutamine,med.pos,56-85-9,C00064,"Alanine, aspartate and glutamate metabolism"
hVPA_FApM39,Tyrosine,med.pos,60-18-4,C00082,Tyrosine metabolism
hVPA_FAnC3,Pyruvate,cell.neg,127-17-3,C00022,Ascorbate and aldarate metabolism
hVPA_FAnC11,GABA,cell.neg,56-12-2,C00334,Nicotinate and nicotinamide metabolism
hVPA_FAnC14,Serine,cell.neg,56-45-1,C00065,Sphingolipid metabolism
hVPA_FAnC20,Fumaric Acid,cell.neg,110-17-8,C00122,Tyrosine metabolism
hVPA_FAnC22,Succinic Acid,cell.neg,110-15-6,C00042,Phenylalanine metabolism
hVPA_FAnC35,Aspartic Acid,cell.neg,56-84-8,C00049,Cysteine and methionine metabolism
hVPA_FAnC40,2-Oxoglutaric Acid (alpha-KG),cell.neg,328-50-7,C00026,"Alanine, aspartate and glutamate metabolism"
hVPA_FAnC44,Glutamic Acid,cell.neg,56-86-0,C00025,Histidine metabolism
hVPA_FAnC73,D-Glucose,cell.neg,50-99-7,C00031,Amino sugar and nucleotide sugar metabolism
hVPA_FAnC75,Tyrosine,cell.neg,60-18-4,C00082,Phenylalanine metabolism
hVPA_FAnC81,N-alpha-Acetyl-L-glutamine,cell.neg,2490-97-3,C00624,2-Oxocarboxylic acid metabolism
hVPA_FAnC83,N-Acetylglutamic Acid,cell.neg,1188-37-0,C00624,2-Oxocarboxylic acid metabolism
hVPA_FAnC97,Palmitic Acid,cell.neg,57-10-3,C00249,Biosynthesis of unsaturated fatty acids
hVPA_FAnC132,UDP-Glucose,cell.neg,133-89-1,C00029,Starch and sucrose metabolism
hVPA_FAnC139,Acetyl-CoA,cell.neg,72-89-9,C00024,Fatty acid degradation
hVPA_FApC2,Pyruvate,cell.pos,127-17-3,C00022,Ascorbate and aldarate metabolism
hVPA_FApC10,GABA,cell.pos,56-12-2,C00334,Nicotinate and nicotinamide metabolism
hVPA_FApC12,Serine,cell.pos,56-45-1,C00065,Sphingolipid metabolism
hVPA_FApC35,Aspartic Acid,cell.pos,56-84-8,C00049,Cysteine and methionine metabolism
hVPA_FApC47,Glutamic Acid,cell.pos,56-86-0,C00025,Histidine metabolism
hVPA_FApC63,Dihydroxyacetone-phosphate,cell.pos,57-04-5,C00111,Glycerolipid metabolism
hVPA_FApC67,Tyrosine,cell.pos,60-18-4,C00082,Phenylalanine metabolism
hVPA_FApC71,2-Phosphoglyceric Acid,cell.pos,23295-92-3,C00631,Glyoxylate and dicarboxylate metabolism
hVPA_FApC72,N-alpha-Acetyl-L-glutamine,cell.pos,2490-97-3,C00624,2-Oxocarboxylic acid metabolism
hVPA_FApC94,D-Glucose 1-phosphate,cell.pos,59-56-3,C00103,Amino sugar and nucleotide sugar metabolism
hVPA_FApC144,Acetyl-CoA,cell.pos,72-89-9,C00024,Fatty acid degradation
hVPA_FAnM2,Pyruvate,med.neg,127-17-3,C00022,Ascorbate and aldarate metabolism
hVPA_FAnM7,Serine,med.neg,56-45-1,C00065,Sphingolipid metabolism
hVPA_FAnM25,Glutamic Acid,med.neg,56-86-0,C00025,Histidine metabolism
hVPA_FAnM40,D-Glucose,med.neg,50-99-7,C00031,Amino sugar and nucleotide sugar metabolism
hVPA_FAnM43,Tyrosine,med.neg,60-18-4,C00082,Phenylalanine metabolism
hVPA_FApM3,Serine,med.pos,56-45-1,C00065,Sphingolipid metabolism
hVPA_FApM17,Aspartic Acid,med.pos,56-84-8,C00049,Cysteine and methionine metabolism
hVPA_FApM25,Glutamic Acid,med.pos,56-86-0,C00025,Histidine metabolism
hVPA_FApM39,Tyrosine,med.pos,60-18-4,C00082,Phenylalanine metabolism
hVPA_FAnC3,Pyruvate,cell.neg,127-17-3,C00022,"Alanine, aspartate and glutamate metabolism"
hVPA_FAnC14,Serine,cell.neg,56-45-1,C00065,Glyoxylate and dicarboxylate metabolism
hVPA_FAnC20,Fumaric Acid,cell.neg,110-17-8,C00122,Phenylalanine metabolism
hVPA_FAnC25,Taurine,cell.neg,107-35-7,C00245,Neuroactive ligand-receptor interaction
hVPA_FAnC26,Ketoleucine,cell.neg,816-66-0,C00233,2-Oxocarboxylic acid metabolism
hVPA_FAnC41,Glutamine,cell.neg,56-85-9,C00064,Glyoxylate and dicarboxylate metabolism
hVPA_FAnC44,Glutamic Acid,cell.neg,56-86-0,C00025,Taurine and hypotaurine metabolism
hVPA_FAnC110,Glutathione (GSH),cell.neg,70-18-8,C00051,Thyroid hormone synthesis
hVPA_FAnC132,UDP-Glucose,cell.neg,133-89-1,C00029,Amino sugar and nucleotide sugar metabolism
hVPA_FAnC137,NADP,cell.neg,53-59-8,C00006,Thyroid hormone synthesis
hVPA_FAnC139,Acetyl-CoA,cell.neg,72-89-9,C00024,Synthesis and degradation of ketone bodies
hVPA_FApC2,Pyruvate,cell.pos,127-17-3,C00022,"Alanine, aspartate and glutamate metabolism"
hVPA_FApC12,Serine,cell.pos,56-45-1,C00065,Glyoxylate and dicarboxylate metabolism
hVPA_FApC25,Taurine,cell.pos,107-35-7,C00245,Neuroactive ligand-receptor interaction
hVPA_FApC27,Ketoleucine,cell.pos,816-66-0,C00233,2-Oxocarboxylic acid metabolism
hVPA_FApC45,Glutamine,cell.pos,56-85-9,C00064,Glyoxylate and dicarboxylate metabolism
hVPA_FApC47,Glutamic Acid,cell.pos,56-86-0,C00025,Taurine and hypotaurine metabolism
hVPA_FApC63,Dihydroxyacetone-phosphate,cell.pos,57-04-5,C00111,Inositol phosphate metabolism
hVPA_FApC96,Adenosine,cell.pos,58-61-7,C00212,Neuroactive ligand-receptor interaction
hVPA_FApC103,Glutathione (GSH),cell.pos,70-18-8,C00051,Thyroid hormone synthesis
hVPA_FApC110,"D-Fructose 1,6-bisphosphate",cell.pos,488-69-7,C05378,Biosynthesis of terpenoids and steroids
hVPA_FApC141,NADP,cell.pos,53-59-8,C00006,Thyroid hormone synthesis
hVPA_FApC144,Acetyl-CoA,cell.pos,72-89-9,C00024,Synthesis and degradation of ketone bodies
hVPA_FAnM2,Pyruvate,med.neg,127-17-3,C00022,"Alanine, aspartate and glutamate metabolism"
hVPA_FAnM7,Serine,med.neg,56-45-1,C00065,Glyoxylate and dicarboxylate metabolism
hVPA_FAnM14,Taurine,med.neg,107-35-7,C00245,Neuroactive ligand-receptor interaction
hVPA_FAnM15,Ketoleucine,med.neg,816-66-0,C00233,2-Oxocarboxylic acid metabolism
hVPA_FAnM23,Glutamine,med.neg,56-85-9,C00064,Glyoxylate and dicarboxylate metabolism
hVPA_FAnM25,Glutamic Acid,med.neg,56-86-0,C00025,Taurine and hypotaurine metabolism
hVPA_FApM3,Serine,med.pos,56-45-1,C00065,Glyoxylate and dicarboxylate metabolism
hVPA_FApM12,Taurine,med.pos,107-35-7,C00245,Neuroactive ligand-receptor interaction
hVPA_FApM23,Glutamine,med.pos,56-85-9,C00064,Glyoxylate and dicarboxylate metabolism
hVPA_FApM25,Glutamic Acid,med.pos,56-86-0,C00025,Taurine and hypotaurine metabolism
hVPA_FAnC2,Glycine,cell.neg,56-40-6,C00037,Glutathione metabolism
hVPA_FAnC3,Pyruvate,cell.neg,127-17-3,C00022,"Glycine, serine and threonine metabolism"
hVPA_FAnC5,Beta-Alanine,cell.neg,107-95-9,C00099,Neuroactive ligand-receptor interaction
hVPA_FAnC20,Fumaric Acid,cell.neg,110-17-8,C00122,Pyruvate metabolism
hVPA_FAnC22,Succinic Acid,cell.neg,110-15-6,C00042,Pyruvate metabolism
hVPA_FAnC35,Aspartic Acid,cell.neg,56-84-8,C00049,Histidine metabolism
hVPA_FAnC40,2-Oxoglutaric Acid (alpha-KG),cell.neg,328-50-7,C00026,Histidine metabolism
hVPA_FAnC69,cis-Aconitic acid,cell.neg,499-12-7,C00417,Biosynthesis of terpenoids and steroids
hVPA_FAnC84,Citric Acid,cell.neg,77-92-9,C00158,Biosynthesis of terpenoids and steroids
hVPA_FAnC99,D-Fructose 6-phosphate,cell.neg,643-13-0,C05345,Biosynthesis of terpenoids and steroids
hVPA_FApC1,Glycine,cell.pos,56-40-6,C00037,Glutathione metabolism
hVPA_FApC2,Pyruvate,cell.pos,127-17-3,C00022,"Glycine, serine and threonine metabolism"
hVPA_FApC4,Beta-Alanine,cell.pos,107-95-9,C00099,Neuroactive ligand-receptor interaction
hVPA_FApC35,Aspartic Acid,cell.pos,56-84-8,C00049,Histidine metabolism
hVPA_FApC63,Dihydroxyacetone-phosphate,cell.pos,57-04-5,C00111,Glycerophospholipid metabolism
hVPA_FApC92,D-Fructose 6-phosphate,cell.pos,643-13-0,C05345,Biosynthesis of terpenoids and steroids
hVPA_FAnM1,Glycine,med.neg,56-40-6,C00037,Glutathione metabolism
hVPA_FAnM2,Pyruvate,med.neg,127-17-3,C00022,"Glycine, serine and threonine metabolism"
hVPA_FApM17,Aspartic Acid,med.pos,56-84-8,C00049,Histidine metabolism
hVPA_FAnC2,Glycine,cell.neg,56-40-6,C00037,Glyoxylate and dicarboxylate metabolism
hVPA_FAnC14,Serine,cell.neg,56-45-1,C00065,Sulfur metabolism
hVPA_FAnC22,Succinic Acid,cell.neg,110-15-6,C00042,Glyoxylate and dicarboxylate metabolism
hVPA_FAnC35,Aspartic Acid,cell.neg,56-84-8,C00049,beta-Alanine metabolism
hVPA_FAnC44,Glutamic Acid,cell.neg,56-86-0,C00025,Glutathione metabolism
hVPA_FAnC46,Methionine,cell.neg,63-68-3,C00073,2-Oxocarboxylic acid metabolism
hVPA_FAnC97,Palmitic Acid,cell.neg,57-10-3,C00249,Fatty acid metabolism
hVPA_FAnC132,UDP-Glucose,cell.neg,133-89-1,C00029,Glycerolipid metabolism
hVPA_FAnC139,Acetyl-CoA,cell.neg,72-89-9,C00024,"Valine, leucine and isoleucine degradation"
hVPA_FApC1,Glycine,cell.pos,56-40-6,C00037,Glyoxylate and dicarboxylate metabolism
hVPA_FApC12,Serine,cell.pos,56-45-1,C00065,Sulfur metabolism
hVPA_FApC35,Aspartic Acid,cell.pos,56-84-8,C00049,beta-Alanine metabolism
hVPA_FApC47,Glutamic Acid,cell.pos,56-86-0,C00025,Glutathione metabolism
hVPA_FApC48,Methionine,cell.pos,63-68-3,C00073,2-Oxocarboxylic acid metabolism
hVPA_FApC63,Dihydroxyacetone-phosphate,cell.pos,57-04-5,C00111,Propanoate metabolism
hVPA_FApC144,Acetyl-CoA,cell.pos,72-89-9,C00024,"Valine, leucine and isoleucine degradation"
hVPA_FAnM1,Glycine,med.neg,56-40-6,C00037,Glyoxylate and dicarboxylate metabolism
hVPA_FAnM7,Serine,med.neg,56-45-1,C00065,Sulfur metabolism
hVPA_FAnM25,Glutamic Acid,med.neg,56-86-0,C00025,Glutathione metabolism
hVPA_FAnM26,Methionine,med.neg,63-68-3,C00073,2-Oxocarboxylic acid metabolism
hVPA_FApM3,Serine,med.pos,56-45-1,C00065,Sulfur metabolism
hVPA_FApM17,Aspartic Acid,med.pos,56-84-8,C00049,beta-Alanine metabolism
hVPA_FApM25,Glutamic Acid,med.pos,56-86-0,C00025,Glutathione metabolism
hVPA_FApM26,Methionine,med.pos,63-68-3,C00073,2-Oxocarboxylic acid metabolism
hVPA_FAnC3,Pyruvate,cell.neg,127-17-3,C00022,Cysteine and methionine metabolism
hVPA_FAnC8,2-Ketobutyric Acid,cell.neg,600-18-0,C00109,2-Oxocarboxylic acid metabolism
hVPA_FAnC22,Succinic Acid,cell.neg,110-15-6,C00042,Propanoate metabolism
hVPA_FAnC31,Leucine,cell.neg,61-90-5,C00123,2-Oxocarboxylic acid metabolism
hVPA_FAnC36,Malic Acid,cell.neg,97-67-6,C00149,Biosynthesis of terpenoids and steroids
hVPA_FAnC40,2-Oxoglutaric Acid (alpha-KG),cell.neg,328-50-7,C00026,Taurine and hypotaurine metabolism
hVPA_FAnC124,ADP,cell.neg,58-64-0,C00008,Neuroactive ligand-receptor interaction
hVPA_FAnC139,Acetyl-CoA,cell.neg,72-89-9,C00024,"Valine, leucine and isoleucine biosynthesis"
hVPA_FApC2,Pyruvate,cell.pos,127-17-3,C00022,Cysteine and methionine metabolism
hVPA_FApC31,Leucine,cell.pos,61-90-5,C00123,2-Oxocarboxylic acid metabolism
hVPA_FApC71,2-Phosphoglyceric Acid,cell.pos,23295-92-3,C00631,Biosynthesis of terpenoids and steroids
hVPA_FApC94,D-Glucose 1-phosphate,cell.pos,59-56-3,C00103,Glycerolipid metabolism
hVPA_FApC124,ADP,cell.pos,58-64-0,C00008,Neuroactive ligand-receptor interaction
hVPA_FApC144,Acetyl-CoA,cell.pos,72-89-9,C00024,"Valine, leucine and isoleucine biosynthesis"
hVPA_FAnM2,Pyruvate,med.neg,127-17-3,C00022,Cysteine and methionine metabolism
hVPA_FAnM5,2-Ketobutyric Acid,med.neg,600-18-0,C00109,2-Oxocarboxylic acid metabolism
hVPA_FAnM18,Leucine,med.neg,61-90-5,C00123,2-Oxocarboxylic acid metabolism
hVPA_FApM15,Leucine,med.pos,61-90-5,C00123,2-Oxocarboxylic acid metabolism
hVPA_FAnC2,Glycine,cell.neg,56-40-6,C00037,Thiamine metabolism
hVPA_FAnC3,Pyruvate,cell.neg,127-17-3,C00022,"Valine, leucine and isoleucine biosynthesis"
hVPA_FAnC11,GABA,cell.neg,56-12-2,C00334,Neuroactive ligand-receptor interaction
hVPA_FAnC15,Glyceric Acid,cell.neg,473-81-4,C00258,Carbon metabolism
hVPA_FAnC44,Glutamic Acid,cell.neg,56-86-0,C00025,Glyoxylate and dicarboxylate metabolism
hVPA_FAnC75,Tyrosine,cell.neg,60-18-4,C00082,Thiamine metabolism
hVPA_FApC1,Glycine,cell.pos,56-40-6,C00037,Thiamine metabolism
hVPA_FApC2,Pyruvate,cell.pos,127-17-3,C00022,"Valine, leucine and isoleucine biosynthesis"
hVPA_FApC10,GABA,cell.pos,56-12-2,C00334,Neuroactive ligand-receptor interaction
hVPA_FApC47,Glutamic Acid,cell.pos,56-86-0,C00025,Glyoxylate and dicarboxylate metabolism
hVPA_FApC67,Tyrosine,cell.pos,60-18-4,C00082,Thiamine metabolism
hVPA_FAnM1,Glycine,med.neg,56-40-6,C00037,Thiamine metabolism
hVPA_FAnM2,Pyruvate,med.neg,127-17-3,C00022,"Valine, leucine and isoleucine biosynthesis"
hVPA_FAnM25,Glutamic Acid,med.neg,56-86-0,C00025,Glyoxylate and dicarboxylate metabolism
hVPA_FAnM43,Tyrosine,med.neg,60-18-4,C00082,Thiamine metabolism
hVPA_FApM25,Glutamic Acid,med.pos,56-86-0,C00025,Glyoxylate and dicarboxylate metabolism
hVPA_FApM39,Tyrosine,med.pos,60-18-4,C00082,Thiamine metabolism
hVPA_FAnC3,Pyruvate,cell.neg,127-17-3,C00022,Arginine and proline metabolism
hVPA_FAnC4,Alanine,cell.neg,56-41-7,C00041,Carbon metabolism
hVPA_FAnC20,Fumaric Acid,cell.neg,110-17-8,C00122,Nicotinate and nicotinamide metabolism
hVPA_FAnC34,Ornithine,cell.neg,70-26-8,C00077,2-Oxocarboxylic acid metabolism
hVPA_FAnC35,Aspartic Acid,cell.neg,56-84-8,C00049,Nicotinate and nicotinamide metabolism
hVPA_FAnC40,2-Oxoglutaric Acid (alpha-KG),cell.neg,328-50-7,C00026,Glyoxylate and dicarboxylate metabolism
hVPA_FAnC139,Acetyl-CoA,cell.neg,72-89-9,C00024,Lysine degradation
hVPA_FApC2,Pyruvate,cell.pos,127-17-3,C00022,Arginine and proline metabolism
hVPA_FApC3,Alanine,cell.pos,56-41-7,C00041,Carbon metabolism
hVPA_FApC34,Ornithine,cell.pos,70-26-8,C00077,2-Oxocarboxylic acid metabolism
hVPA_FApC35,Aspartic Acid,cell.pos,56-84-8,C00049,Nicotinate and nicotinamide metabolism
hVPA_FApC63,Dihydroxyacetone-phosphate,cell.pos,57-04-5,C00111,Nicotinate and nicotinamide metabolism
hVPA_FApC144,Acetyl-CoA,cell.pos,72-89-9,C00024,Lysine degradation
hVPA_FAnM2,Pyruvate,med.neg,127-17-3,C00022,Arginine and proline metabolism
hVPA_FAnM3,Alanine,med.neg,56-41-7,C00041,Carbon metabolism
hVPA_FAnM20,Ornithine,med.neg,70-26-8,C00077,2-Oxocarboxylic acid metabolism
hVPA_FApM1,Alanine,med.pos,56-41-7,C00041,Carbon metabolism
hVPA_FApM17,Aspartic Acid,med.pos,56-84-8,C00049,Nicotinate and nicotinamide metabolism
hVPA_FAnC3,Pyruvate,cell.neg,127-17-3,C00022,Tyrosine metabolism
hVPA_FAnC22,Succinic Acid,cell.neg,110-15-6,C00042,Nicotinate and nicotinamide metabolism
hVPA_FAnC32,Isoleucine,cell.neg,73-32-5,C00407,2-Oxocarboxylic acid metabolism
hVPA_FAnC42,Lysine,cell.neg,56-87-1,C00047,2-Oxocarboxylic acid metabolism
hVPA_FAnC128,ATP,cell.neg,56-65-5,C00002,Neuroactive ligand-receptor interaction
hVPA_FAnC139,Acetyl-CoA,cell.neg,72-89-9,C00024,Phenylalanine metabolism
hVPA_FApC2,Pyruvate,cell.pos,127-17-3,C00022,Tyrosine metabolism
hVPA_FApC32,Isoleucine,cell.pos,73-32-5,C00407,2-Oxocarboxylic acid metabolism
hVPA_FApC46,Lysine,cell.pos,56-87-1,C00047,2-Oxocarboxylic acid metabolism
hVPA_FApC110,"D-Fructose 1,6-bisphosphate",cell.pos,488-69-7,C05378,Carbon metabolism
hVPA_FApC129,ATP,cell.pos,56-65-5,C00002,Neuroactive ligand-receptor interaction
hVPA_FApC144,Acetyl-CoA,cell.pos,72-89-9,C00024,Phenylalanine metabolism
hVPA_FAnM2,Pyruvate,med.neg,127-17-3,C00022,Tyrosine metabolism
hVPA_FAnM19,Isoleucine,med.neg,73-32-5,C00407,2-Oxocarboxylic acid metabolism
hVPA_FAnM24,Lysine,med.neg,56-87-1,C00047,2-Oxocarboxylic acid metabolism
hVPA_FApM16,Isoleucine,med.pos,73-32-5,C00407,2-Oxocarboxylic acid metabolism
hVPA_FApM24,Lysine,med.pos,56-87-1,C00047,2-Oxocarboxylic acid metabolism
hVPA_FAnC3,Pyruvate,cell.neg,127-17-3,C00022,Phenylalanine metabolism
hVPA_FAnC21,Valine,cell.neg,72-18-4,C00183,2-Oxocarboxylic acid metabolism
hVPA_FAnC22,Succinic Acid,cell.neg,110-15-6,C00042,Sulfur metabolism
hVPA_FApC2,Pyruvate,cell.pos,127-17-3,C00022,Phenylalanine metabolism
hVPA_FApC21,Valine,cell.pos,72-18-4,C00183,2-Oxocarboxylic acid metabolism
hVPA_FAnM2,Pyruvate,med.neg,127-17-3,C00022,Phenylalanine metabolism
hVPA_FAnM11,Valine,med.neg,72-18-4,C00183,2-Oxocarboxylic acid metabolism
hVPA_FApM8,Valine,med.pos,72-18-4,C00183,2-Oxocarboxylic acid metabolism
hVPA_FAnC20,Fumaric Acid,cell.neg,110-17-8,C00122,Biosynthesis of terpenoids and steroids
hVPA_FAnC139,Acetyl-CoA,cell.neg,72-89-9,C00024,Tryptophan metabolism
hVPA_FApC144,Acetyl-CoA,cell.pos,72-89-9,C00024,Tryptophan metabolism
hVPA_FAnC3,Pyruvate,cell.neg,127-17-3,C00022,Taurine and hypotaurine metabolism
hVPA_FAnC87,Tryptophan,cell.neg,73-22-3,C00078,2-Oxocarboxylic acid metabolism
hVPA_FAnC139,Acetyl-CoA,cell.neg,72-89-9,C00024,beta-Alanine metabolism
hVPA_FApC2,Pyruvate,cell.pos,127-17-3,C00022,Taurine and hypotaurine metabolism
hVPA_FApC71,2-Phosphoglyceric Acid,cell.pos,23295-92-3,C00631,Carbon metabolism
hVPA_FApC76,Tryptophan,cell.pos,73-22-3,C00078,2-Oxocarboxylic acid metabolism
hVPA_FApC144,Acetyl-CoA,cell.pos,72-89-9,C00024,beta-Alanine metabolism
hVPA_FAnM2,Pyruvate,med.neg,127-17-3,C00022,Taurine and hypotaurine metabolism
hVPA_FAnM48,Tryptophan,med.neg,73-22-3,C00078,2-Oxocarboxylic acid metabolism
hVPA_FApM43,Tryptophan,med.pos,73-22-3,C00078,2-Oxocarboxylic acid metabolism
hVPA_FAnC14,Serine,cell.neg,56-45-1,C00065,Carbon metabolism
hVPA_FAnC22,Succinic Acid,cell.neg,110-15-6,C00042,Biosynthesis of terpenoids and steroids
hVPA_FAnC61,Phenylalanine,cell.neg,63-91-2,C00079,2-Oxocarboxylic acid metabolism
hVPA_FAnC98,D-Glucose 6-phosphate,cell.neg,56-73-5,C00668,Carbon metabolism
hVPA_FAnC139,Acetyl-CoA,cell.neg,72-89-9,C00024,Taurine and hypotaurine metabolism
hVPA_FApC12,Serine,cell.pos,56-45-1,C00065,Carbon metabolism
hVPA_FApC58,Phenylalanine,cell.pos,63-91-2,C00079,2-Oxocarboxylic acid metabolism
hVPA_FApC63,Dihydroxyacetone-phosphate,cell.pos,57-04-5,C00111,Carbon metabolism
hVPA_FApC93,D-Glucose 6-phosphate,cell.pos,56-73-5,C00668,Carbon metabolism
hVPA_FApC144,Acetyl-CoA,cell.pos,72-89-9,C00024,Taurine and hypotaurine metabolism
hVPA_FAnM7,Serine,med.neg,56-45-1,C00065,Carbon metabolism
hVPA_FAnM32,Phenylalanine,med.neg,63-91-2,C00079,2-Oxocarboxylic acid metabolism
hVPA_FApM3,Serine,med.pos,56-45-1,C00065,Carbon metabolism
hVPA_FApM31,Phenylalanine,med.pos,63-91-2,C00079,2-Oxocarboxylic acid metabolism
hVPA_FAnC40,2-Oxoglutaric Acid (alpha-KG),cell.neg,328-50-7,C00026,Biosynthesis of terpenoids and steroids
hVPA_FAnC69,cis-Aconitic acid,cell.neg,499-12-7,C00417,2-Oxocarboxylic acid metabolism
hVPA_FAnC84,Citric Acid,cell.neg,77-92-9,C00158,Carbon metabolism
hVPA_FAnC99,D-Fructose 6-phosphate,cell.neg,643-13-0,C05345,Carbon metabolism
hVPA_FAnC139,Acetyl-CoA,cell.neg,72-89-9,C00024,Glutathione metabolism
hVPA_FApC92,D-Fructose 6-phosphate,cell.pos,643-13-0,C05345,Carbon metabolism
hVPA_FApC144,Acetyl-CoA,cell.pos,72-89-9,C00024,Glutathione metabolism
hVPA_FAnC2,Glycine,cell.neg,56-40-6,C00037,Carbon metabolism
hVPA_FAnC3,Pyruvate,cell.neg,127-17-3,C00022,Pyruvate metabolism
hVPA_FAnC84,Citric Acid,cell.neg,77-92-9,C00158,2-Oxocarboxylic acid metabolism
hVPA_FAnC139,Acetyl-CoA,cell.neg,72-89-9,C00024,Inositol phosphate metabolism
hVPA_FApC1,Glycine,cell.pos,56-40-6,C00037,Carbon metabolism
hVPA_FApC2,Pyruvate,cell.pos,127-17-3,C00022,Pyruvate metabolism
hVPA_FApC144,Acetyl-CoA,cell.pos,72-89-9,C00024,Inositol phosphate metabolism
hVPA_FAnM1,Glycine,med.neg,56-40-6,C00037,Carbon metabolism
hVPA_FAnM2,Pyruvate,med.neg,127-17-3,C00022,Pyruvate metabolism
hVPA_FAnC36,Malic Acid,cell.neg,97-67-6,C00149,Carbon metabolism
hVPA_FAnC139,Acetyl-CoA,cell.neg,72-89-9,C00024,Pyruvate metabolism
hVPA_FApC144,Acetyl-CoA,cell.pos,72-89-9,C00024,Pyruvate metabolism
hVPA_FAnC3,Pyruvate,cell.neg,127-17-3,C00022,Glyoxylate and dicarboxylate metabolism
hVPA_FAnC35,Aspartic Acid,cell.neg,56-84-8,C00049,Carbon metabolism
hVPA_FApC2,Pyruvate,cell.pos,127-17-3,C00022,Glyoxylate and dicarboxylate metabolism
hVPA_FApC35,Aspartic Acid,cell.pos,56-84-8,C00049,Carbon metabolism
hVPA_FAnM2,Pyruvate,med.neg,127-17-3,C00022,Glyoxylate and dicarboxylate metabolism
hVPA_FApM17,Aspartic Acid,med.pos,56-84-8,C00049,Carbon metabolism
hVPA_FAnC35,Aspartic Acid,cell.neg,56-84-8,C00049,2-Oxocarboxylic acid metabolism
hVPA_FApC35,Aspartic Acid,cell.pos,56-84-8,C00049,2-Oxocarboxylic acid metabolism
hVPA_FApM17,Aspartic Acid,med.pos,56-84-8,C00049,2-Oxocarboxylic acid metabolism
hVPA_FAnC2,Glycine,cell.neg,56-40-6,C00037,Neuroactive ligand-receptor interaction
hVPA_FAnC44,Glutamic Acid,cell.neg,56-86-0,C00025,Carbon metabolism
hVPA_FAnC75,Tyrosine,cell.neg,60-18-4,C00082,2-Oxocarboxylic acid metabolism
hVPA_FAnC139,Acetyl-CoA,cell.neg,72-89-9,C00024,Glyoxylate and dicarboxylate metabolism
hVPA_FApC1,Glycine,cell.pos,56-40-6,C00037,Neuroactive ligand-receptor interaction
hVPA_FApC47,Glutamic Acid,cell.pos,56-86-0,C00025,Carbon metabolism
hVPA_FApC67,Tyrosine,cell.pos,60-18-4,C00082,2-Oxocarboxylic acid metabolism
hVPA_FApC144,Acetyl-CoA,cell.pos,72-89-9,C00024,Glyoxylate and dicarboxylate metabolism
hVPA_FAnM1,Glycine,med.neg,56-40-6,C00037,Neuroactive ligand-receptor interaction
hVPA_FAnM25,Glutamic Acid,med.neg,56-86-0,C00025,Carbon metabolism
hVPA_FAnM43,Tyrosine,med.neg,60-18-4,C00082,2-Oxocarboxylic acid metabolism
hVPA_FApM25,Glutamic Acid,med.pos,56-86-0,C00025,Carbon metabolism
hVPA_FApM39,Tyrosine,med.pos,60-18-4,C00082,2-Oxocarboxylic acid metabolism
hVPA_FAnC20,Fumaric Acid,cell.neg,110-17-8,C00122,Carbon metabolism
hVPA_FAnC44,Glutamic Acid,cell.neg,56-86-0,C00025,2-Oxocarboxylic acid metabolism
hVPA_FAnC139,Acetyl-CoA,cell.neg,72-89-9,C00024,Propanoate metabolism
hVPA_FApC47,Glutamic Acid,cell.pos,56-86-0,C00025,2-Oxocarboxylic acid metabolism
hVPA_FApC144,Acetyl-CoA,cell.pos,72-89-9,C00024,Propanoate metabolism
hVPA_FAnM25,Glutamic Acid,med.neg,56-86-0,C00025,2-Oxocarboxylic acid metabolism
hVPA_FApM25,Glutamic Acid,med.pos,56-86-0,C00025,2-Oxocarboxylic acid metabolism
hVPA_FAnC22,Succinic Acid,cell.neg,110-15-6,C00042,Carbon metabolism
hVPA_FAnC3,Pyruvate,cell.neg,127-17-3,C00022,Thiamine metabolism
hVPA_FAnC35,Aspartic Acid,cell.neg,56-84-8,C00049,Neuroactive ligand-receptor interaction
hVPA_FAnC40,2-Oxoglutaric Acid (alpha-KG),cell.neg,328-50-7,C00026,Carbon metabolism
hVPA_FApC2,Pyruvate,cell.pos,127-17-3,C00022,Thiamine metabolism
hVPA_FApC35,Aspartic Acid,cell.pos,56-84-8,C00049,Neuroactive ligand-receptor interaction
hVPA_FAnM2,Pyruvate,med.neg,127-17-3,C00022,Thiamine metabolism
